bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1253028,1653,HB2173,1,Introduced,2019-04-18,"Relating to fiscal matters.","Relating to fiscal matters.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2173/2019,https://app.leg.wa.gov/billsummary?BillNumber=2173&Year=2019&Initiative=false
1253048,1653,HB2174,1,Introduced,2019-04-18,"Relating to state government.","Relating to state government.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2174/2019,https://app.leg.wa.gov/billsummary?BillNumber=2174&Year=2019&Initiative=false
1252969,1653,HB2175,1,Introduced,2019-04-18,"Relating to education.","Relating to education.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2175/2019,https://app.leg.wa.gov/billsummary?BillNumber=2175&Year=2019&Initiative=false
1253058,1653,HB2176,1,Introduced,2019-04-18,"Relating to fiscal matters.","Relating to fiscal matters.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2176/2019,https://app.leg.wa.gov/billsummary?BillNumber=2176&Year=2019&Initiative=false
1253039,1653,HB2177,1,Introduced,2019-04-18,"Relating to the capital budget.","Relating to the capital budget.",925,"House Capital Budget",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2177/2019,https://app.leg.wa.gov/billsummary?BillNumber=2177&Year=2019&Initiative=false
1253006,1653,HB2178,1,Introduced,2019-04-18,"Relating to state general obligation bonds and related accounts.","Relating to state general obligation bonds and related accounts.",925,"House Capital Budget",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2178/2019,https://app.leg.wa.gov/billsummary?BillNumber=2178&Year=2019&Initiative=false
1253068,1653,HB2179,1,Introduced,2019-04-18,"Transferring the unclaimed property program administration to the office of the state treasurer.","Transferring the unclaimed property program administration to the office of the state treasurer.",3819,"House State Government & Tribal Relations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2179/2019,https://app.leg.wa.gov/billsummary?BillNumber=2179&Year=2019&Initiative=false
1252976,1653,HB2180,1,Introduced,2019-04-18,"Relating to greenhouse gas emission reductions.","Relating to greenhouse gas emission reductions.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2180/2019,https://app.leg.wa.gov/billsummary?BillNumber=2180&Year=2019&Initiative=false
1253266,1653,HB2181,1,Introduced,2019-04-18,"Addressing certain health care employees&#x27; work schedules by clarifying meal and rest breaks at all hospitals licensed under chapter 70.41 RCW for licensed practical nurses, registered nurses, surgical technologists, diagnostic radiologic technologists, cardiovascular invasive specialists, respiratory care practitioners, and certified nursing assistants, and modifying mandatory overtime restrictions for licensed practical nurses, registered nurses, surgical technologists, diagnostic radiologic technologists, cardiovascular invasive specialists, respiratory care practitioners, and certified nursing assistants.","Addressing certain health care employees&#x27; work schedules by clarifying meal and rest breaks at all hospitals licensed under chapter 70.41 RCW for licensed practical nurses, registered nurses, surgical technologists, diagnostic radiologic technologists, cardiovascular invasive specialists, respiratory care practitioners, and certified nursing assistants, and modifying mandatory overtime restrictions for licensed practical nurses, registered nurses, surgical technologists, diagnostic radiologic technologists, cardiovascular invasive specialists, respiratory care practitioners, and certified nursing assistants.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2181/2019,https://app.leg.wa.gov/billsummary?BillNumber=2181&Year=2019&Initiative=false
1254078,1653,HB2182,1,Introduced,2019-04-24,"Concerning bump-fire stock buy-back program records.","Concerning bump-fire stock buy-back program records.",3813,"House Civil Rights & Judiciary",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2182/2019,https://app.leg.wa.gov/billsummary?BillNumber=2182&Year=2019&Initiative=false
1254704,1653,HB2183,1,Introduced,2019-04-26,"Increasing students&#x27; posthigh school job readiness by expanding access to WorkSource resources.","Increasing students&#x27; posthigh school job readiness by expanding access to WorkSource resources.",930,"House Education",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB2183/2019,https://app.leg.wa.gov/billsummary?BillNumber=2183&Year=2019&Initiative=false
1254840,1653,HB2184,1,Introduced,2019-04-28,"Requiring comprehensive sexual health education with an affirmative consent curriculum in all public schools by the 2022-23 school year in accordance with the recommendations of the sexual health education work group.","Requiring comprehensive sexual health education with an affirmative consent curriculum in all public schools by the 2022-23 school year in accordance with the recommendations of the sexual health education work group.",2759,"House Appropriations",2020-02-05,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB2184/2019,https://app.leg.wa.gov/billsummary?BillNumber=2184&Year=2019&Initiative=false
1286750,1653,HB2185,1,Introduced,2020-01-13,"Assisting spouses and dependents of active duty military by ensuring affordable access to higher education.","Assisting spouses and dependents of active duty military by ensuring affordable access to higher education.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2185/2019,https://app.leg.wa.gov/billsummary?BillNumber=2185&Year=2019&Initiative=false
1286746,1653,HB2186,1,Introduced,2020-01-13,"Concerning debris escaping from vehicles on public highways.","Concerning debris escaping from vehicles on public highways.",943,"House Rules",2020-02-11,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2186/2019,https://app.leg.wa.gov/billsummary?BillNumber=2186&Year=2019&Initiative=false
1286748,1653,HB2187,2,Engrossed,2020-02-19,"Creating Washington state women veterans special license plates.","Creating Washington state women veterans special license plates.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2187/2019,https://app.leg.wa.gov/billsummary?BillNumber=2187&Year=2019&Initiative=false
1286719,1653,HB2188,4,Passed,2020-03-19,"Increasing the types of commercial driver&#x27;s license qualification waivers allowed for military veterans.","Increasing the types of commercial driver&#x27;s license qualification waivers allowed for military veterans.",0,,2020-03-19,"Effective date 1/1/2021.",https://legiscan.com/WA/bill/HB2188/2019,https://app.leg.wa.gov/billsummary?BillNumber=2188&Year=2019&Initiative=false
1286749,1653,HB2189,4,Passed,2020-03-25,"Including specified competency restoration workers at department of social and health services institutional and residential sites in the public safety employees retirement system.","Including specified competency restoration workers at department of social and health services institutional and residential sites in the public safety employees retirement system.",0,,2020-03-25,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2189/2019,https://app.leg.wa.gov/billsummary?BillNumber=2189&Year=2019&Initiative=false
1286736,1653,HB2190,1,Introduced,2020-01-13,"Increasing legislative transparency.","Increasing legislative transparency.",3819,"House State Government & Tribal Relations",2020-01-13,"First reading, referred to State Government & Tribal Relations.",https://legiscan.com/WA/bill/HB2190/2019,https://app.leg.wa.gov/billsummary?BillNumber=2190&Year=2019&Initiative=false
1286726,1653,HB2191,1,Introduced,2020-01-13,"Concerning family and medical leave program coverage.","Concerning family and medical leave program coverage.",3417,"House Labor & Workplace Standards",2020-01-20,"Public hearing in the House Committee on Labor & Workplace Standards at 1:30 PM.",https://legiscan.com/WA/bill/HB2191/2019,https://app.leg.wa.gov/billsummary?BillNumber=2191&Year=2019&Initiative=false
1286733,1653,HB2192,1,Introduced,2020-01-13,"Concerning complimentary liquor by short-term rental operators.","Concerning complimentary liquor by short-term rental operators.",3145,"House Commerce & Gaming",2020-01-14,"Public hearing in the House Committee on Commerce & Gaming at 3:30 PM.",https://legiscan.com/WA/bill/HB2192/2019,https://app.leg.wa.gov/billsummary?BillNumber=2192&Year=2019&Initiative=false
1286744,1653,HB2193,1,Introduced,2020-01-13,"Reauthorizing and expanding the financial fraud and identity theft crimes investigation and prosecution program.","Reauthorizing and expanding the financial fraud and identity theft crimes investigation and prosecution program.",943,"House Rules",2020-02-05,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2193/2019,https://app.leg.wa.gov/billsummary?BillNumber=2193&Year=2019&Initiative=false
1286740,1653,HB2194,1,Introduced,2020-01-13,"Restricting executive discretion in adjusting transportation budgets.","Restricting executive discretion in adjusting transportation budgets.",946,"House Transportation",2020-01-13,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/HB2194/2019,https://app.leg.wa.gov/billsummary?BillNumber=2194&Year=2019&Initiative=false
1286729,1653,HB2195,1,Introduced,2020-01-13,"Concerning nursing home payment rate setting.","Concerning nursing home payment rate setting.",2759,"House Appropriations",2020-01-13,"First reading, referred to Appropriations.",https://legiscan.com/WA/bill/HB2195/2019,https://app.leg.wa.gov/billsummary?BillNumber=2195&Year=2019&Initiative=false
1286718,1653,HB2196,1,Introduced,2020-01-13,"Concerning standards for issuance and enforcement of extreme risk protection orders.","Concerning standards for issuance and enforcement of extreme risk protection orders.",3813,"House Civil Rights & Judiciary",2020-01-13,"First reading, referred to Civil Rights & Judiciary.",https://legiscan.com/WA/bill/HB2196/2019,https://app.leg.wa.gov/billsummary?BillNumber=2196&Year=2019&Initiative=false
1286734,1653,HB2197,2,Engrossed,2020-02-16,"Establishing an exception to the requirement that vehicle license plates be visible at all times for vehicles using certain cargo carrying devices.","Establishing an exception to the requirement that vehicle license plates be visible at all times for vehicles using certain cargo carrying devices.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2197/2019,https://app.leg.wa.gov/billsummary?BillNumber=2197&Year=2019&Initiative=false
1286722,1653,HB2198,1,Introduced,2020-01-13,"Concerning uncovered tires.","Concerning uncovered tires.",946,"House Transportation",2020-01-20,"Public hearing in the House Committee on Transportation at 3:30 PM.",https://legiscan.com/WA/bill/HB2198/2019,https://app.leg.wa.gov/billsummary?BillNumber=2198&Year=2019&Initiative=false
1286723,1653,HB2199,1,Introduced,2020-01-13,"Concerning marijuana use in guest rooms of hotels, motels, and inns in violation of the owner or operator&#x27;s rules.","Concerning marijuana use in guest rooms of hotels, motels, and inns in violation of the owner or operator&#x27;s rules.",3145,"House Commerce & Gaming",2020-01-13,"First reading, referred to Commerce & Gaming.",https://legiscan.com/WA/bill/HB2199/2019,https://app.leg.wa.gov/billsummary?BillNumber=2199&Year=2019&Initiative=false
1286752,1653,HB2200,2,Engrossed,2020-02-13,"Creating the position of military spouse liaison.","Creating the position of military spouse liaison.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2200/2019,https://app.leg.wa.gov/billsummary?BillNumber=2200&Year=2019&Initiative=false
1286720,1653,HB2201,1,Introduced,2020-01-13,"Ensuring equitable competition between students who participate in school athletic activities.","Ensuring equitable competition between students who participate in school athletic activities.",930,"House Education",2020-01-13,"First reading, referred to Education.",https://legiscan.com/WA/bill/HB2201/2019,https://app.leg.wa.gov/billsummary?BillNumber=2201&Year=2019&Initiative=false
1286731,1653,HB2202,1,Introduced,2020-01-13,"Exempting law enforcement from firearm safety training requirements for semiautomatic assault rifle purchases or transfers.","Exempting law enforcement from firearm safety training requirements for semiautomatic assault rifle purchases or transfers.",3813,"House Civil Rights & Judiciary",2020-01-13,"First reading, referred to Civil Rights & Judiciary.",https://legiscan.com/WA/bill/HB2202/2019,https://app.leg.wa.gov/billsummary?BillNumber=2202&Year=2019&Initiative=false
1286751,1653,HB2203,1,Introduced,2020-01-13,"Concerning acupuncture and Eastern medicine.","Concerning acupuncture and Eastern medicine.",937,"House Health Care and Wellness",2020-01-15,"Public hearing in the House Committee on Health Care & Wellness at 1:30 PM.",https://legiscan.com/WA/bill/HB2203/2019,https://app.leg.wa.gov/billsummary?BillNumber=2203&Year=2019&Initiative=false
1286728,1653,HB2204,1,Introduced,2020-01-13,"Concerning the creation of a limited spirits retail license.","Concerning the creation of a limited spirits retail license.",2759,"House Appropriations",2020-02-07,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB2204/2019,https://app.leg.wa.gov/billsummary?BillNumber=2204&Year=2019&Initiative=false
1287052,1653,HB2205,4,Passed,2020-03-18,"Making technical corrections and removing obsolete language from the Revised Code of Washington pursuant to RCW 1.08.025.","Making technical corrections and removing obsolete language from the Revised Code of Washington pursuant to RCW 1.08.025.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2205/2019,https://app.leg.wa.gov/billsummary?BillNumber=2205&Year=2019&Initiative=false
1287058,1653,HB2206,1,Introduced,2020-01-13,"Concerning equity by authorizing government services outside of urban growth areas.","Concerning equity by authorizing government services outside of urban growth areas.",3814,"House Environment & Energy",2020-02-04,"Public hearing in the House Committee on Environment & Energy at 3:30 PM.",https://legiscan.com/WA/bill/HB2206/2019,https://app.leg.wa.gov/billsummary?BillNumber=2206&Year=2019&Initiative=false
1287134,1653,HB2207,1,Introduced,2020-01-13,"Addressing the group-wide supervision of internationally active insurance groups.","Addressing the group-wide supervision of internationally active insurance groups.",943,"House Rules",2020-01-24,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2207/2019,https://app.leg.wa.gov/billsummary?BillNumber=2207&Year=2019&Initiative=false
1287130,1653,HB2208,1,Introduced,2020-01-13,"Concerning implementation credits and performance standards.","Concerning implementation credits and performance standards.",3818,"House Consumer Protection & Business",2020-01-13,"First reading, referred to Consumer Protection & Business.",https://legiscan.com/WA/bill/HB2208/2019,https://app.leg.wa.gov/billsummary?BillNumber=2208&Year=2019&Initiative=false
1287119,1653,HB2209,1,Introduced,2020-01-13,"Concerning insurance guaranty fund.","Concerning insurance guaranty fund.",937,"House Health Care and Wellness",2020-01-13,"First reading, referred to Health Care & Wellness.",https://legiscan.com/WA/bill/HB2209/2019,https://app.leg.wa.gov/billsummary?BillNumber=2209&Year=2019&Initiative=false
1287124,1653,HB2210,1,Introduced,2020-01-13,"Concerning health coverage supplementing medicare part D provided through a federally authorized employer group waiver plan.","Concerning health coverage supplementing medicare part D provided through a federally authorized employer group waiver plan.",937,"House Health Care and Wellness",2020-01-13,"First reading, referred to Health Care & Wellness.",https://legiscan.com/WA/bill/HB2210/2019,https://app.leg.wa.gov/billsummary?BillNumber=2210&Year=2019&Initiative=false
1287139,1653,HB2211,1,Introduced,2020-01-13,"Concerning life insurance products or services that are intended to incent behavioral changes that improve the health and reduce the risk of death of the insured.","Concerning life insurance products or services that are intended to incent behavioral changes that improve the health and reduce the risk of death of the insured.",943,"House Rules",2020-01-17,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2211/2019,https://app.leg.wa.gov/billsummary?BillNumber=2211&Year=2019&Initiative=false
1287137,1653,HB2212,1,Introduced,2020-01-13,"Providing department of fish and wildlife officers interest arbitration under certain circumstances.","Providing department of fish and wildlife officers interest arbitration under certain circumstances.",943,"House Rules",2020-02-07,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2212/2019,https://app.leg.wa.gov/billsummary?BillNumber=2212&Year=2019&Initiative=false
1287125,1653,HB2213,1,Introduced,2020-01-13,"Modifying Washington state horse racing commission provisions.","Modifying Washington state horse racing commission provisions.",2759,"House Appropriations",2020-02-03,"Public hearing in the House Committee on Appropriations at 3:30 PM.",https://legiscan.com/WA/bill/HB2213/2019,https://app.leg.wa.gov/billsummary?BillNumber=2213&Year=2019&Initiative=false
1287117,1653,HB2214,1,Introduced,2020-01-13,"Concerning the public inspection of records of commercial political advertisers.","Concerning the public inspection of records of commercial political advertisers.",3819,"House State Government & Tribal Relations",2020-01-13,"First reading, referred to State Government & Tribal Relations.",https://legiscan.com/WA/bill/HB2214/2019,https://app.leg.wa.gov/billsummary?BillNumber=2214&Year=2019&Initiative=false
1287135,1653,HB2215,1,Introduced,2020-01-13,"Transferring requirements to maintain records for commercial political advertising to the public disclosure commission.","Transferring requirements to maintain records for commercial political advertising to the public disclosure commission.",3819,"House State Government & Tribal Relations",2020-01-13,"First reading, referred to State Government & Tribal Relations.",https://legiscan.com/WA/bill/HB2215/2019,https://app.leg.wa.gov/billsummary?BillNumber=2215&Year=2019&Initiative=false
1287127,1653,HB2216,2,Engrossed,2020-02-19,"(REVISED FOR ENGROSSED: Increasing the maximum bet in sports boards. )","(REVISED FOR ENGROSSED: Increasing the maximum bet in sports boards. )",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2216/2019,https://app.leg.wa.gov/billsummary?BillNumber=2216&Year=2019&Initiative=false
1287140,1653,HB2217,4,Passed,2020-03-27,"Concerning cottage food product labeling requirements.","Concerning cottage food product labeling requirements.",0,,2020-03-27,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2217/2019,https://app.leg.wa.gov/billsummary?BillNumber=2217&Year=2019&Initiative=false
1287122,1653,HB2218,2,Engrossed,2020-02-12,"Increasing the cap on gross sales for cottage food operations.","Increasing the cap on gross sales for cottage food operations.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2218/2019,https://app.leg.wa.gov/billsummary?BillNumber=2218&Year=2019&Initiative=false
1287132,1653,HB2219,1,Introduced,2020-01-13,"Expanding the gambling commission&#x27;s authority with respect to sports pool boards.","Expanding the gambling commission&#x27;s authority with respect to sports pool boards.",3145,"House Commerce & Gaming",2020-01-13,"Public hearing in the House Committee on Commerce & Gaming at 1:30 PM.",https://legiscan.com/WA/bill/HB2219/2019,https://app.leg.wa.gov/billsummary?BillNumber=2219&Year=2019&Initiative=false
1287129,1653,HB2220,2,Engrossed,2020-02-19,"Volunteering in schools after a criminal conviction.","Volunteering in schools after a criminal conviction.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2220/2019,https://app.leg.wa.gov/billsummary?BillNumber=2220&Year=2019&Initiative=false
1287987,1653,HB2221,1,Introduced,2020-01-13,"Providing small winery tax relief.","Providing small winery tax relief.",933,"House Finance",2020-01-16,"Public hearing in the House Committee on Finance at 1:30 PM.",https://legiscan.com/WA/bill/HB2221/2019,https://app.leg.wa.gov/billsummary?BillNumber=2221&Year=2019&Initiative=false
1287989,1653,HB2222,1,Introduced,2020-01-13,"Reducing the property tax.","Reducing the property tax.",933,"House Finance",2020-01-13,"First reading, referred to Finance.",https://legiscan.com/WA/bill/HB2222/2019,https://app.leg.wa.gov/billsummary?BillNumber=2222&Year=2019&Initiative=false
1288001,1653,HB2223,1,Introduced,2020-01-13,"Concerning the liability of an individual or entity that prohibits the possession of firearms on property owned by, or under the control of, the individual or entity.","Concerning the liability of an individual or entity that prohibits the possession of firearms on property owned by, or under the control of, the individual or entity.",3813,"House Civil Rights & Judiciary",2020-01-13,"First reading, referred to Civil Rights & Judiciary.",https://legiscan.com/WA/bill/HB2223/2019,https://app.leg.wa.gov/billsummary?BillNumber=2223&Year=2019&Initiative=false
1288005,1653,HB2224,1,Introduced,2020-01-13,"Concerning fiscal impact statements on state ballot measures.","Concerning fiscal impact statements on state ballot measures.",3819,"House State Government & Tribal Relations",2020-01-15,"Public hearing in the House Committee on State Government & Tribal Relations at 1:30 PM.",https://legiscan.com/WA/bill/HB2224/2019,https://app.leg.wa.gov/billsummary?BillNumber=2224&Year=2019&Initiative=false
1288009,1653,HB2225,1,Introduced,2020-01-13,"Concerning the creation of the legislative budget office to provide fiscal notes on proposed legislation.","Concerning the creation of the legislative budget office to provide fiscal notes on proposed legislation.",2759,"House Appropriations",2020-01-13,"First reading, referred to Appropriations.",https://legiscan.com/WA/bill/HB2225/2019,https://app.leg.wa.gov/billsummary?BillNumber=2225&Year=2019&Initiative=false
1288011,1653,HB2226,1,Introduced,2020-01-13,"Concerning federal immigration enforcement.","Concerning federal immigration enforcement.",3813,"House Civil Rights & Judiciary",2020-01-13,"First reading, referred to Civil Rights & Judiciary.",https://legiscan.com/WA/bill/HB2226/2019,https://app.leg.wa.gov/billsummary?BillNumber=2226&Year=2019&Initiative=false
1287997,1653,HB2227,1,Introduced,2020-01-13,"Limiting state and local taxes, fees, and other charges relating to vehicles.","Limiting state and local taxes, fees, and other charges relating to vehicles.",946,"House Transportation",2020-01-13,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/HB2227/2019,https://app.leg.wa.gov/billsummary?BillNumber=2227&Year=2019&Initiative=false
1288339,1653,HB2228,2,Engrossed,2020-02-18,"Permitting early deployment of state fire service resources.","Permitting early deployment of state fire service resources.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2228/2019,https://app.leg.wa.gov/billsummary?BillNumber=2228&Year=2019&Initiative=false
1288532,1653,HB2229,4,Passed,2020-03-25,"Clarifying the scope of taxation on land development or management services.","Clarifying the scope of taxation on land development or management services.",0,,2020-03-25,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2229/2019,https://app.leg.wa.gov/billsummary?BillNumber=2229&Year=2019&Initiative=false
1288435,1653,HB2230,4,Passed,2020-04-02,"Subjecting federally recognized Indian tribes to the same conditions as state and local governments for property owned exclusively by the tribe.","Subjecting federally recognized Indian tribes to the same conditions as state and local governments for property owned exclusively by the tribe.",0,,2020-04-02,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2230/2019,https://app.leg.wa.gov/billsummary?BillNumber=2230&Year=2019&Initiative=false
1288319,1653,HB2231,4,Passed,2020-03-18,"Concerning bail jumping.","Concerning bail jumping.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2231/2019,https://app.leg.wa.gov/billsummary?BillNumber=2231&Year=2019&Initiative=false
1288475,1653,HB2232,1,Introduced,2020-01-13,"Concerning the sale of nonalcoholic beverages by a child.","Concerning the sale of nonalcoholic beverages by a child.",1714,"House Local Government",2020-01-24,"Executive session scheduled, but no action was taken in the House Committee on Local Government at 10:00 AM.",https://legiscan.com/WA/bill/HB2232/2019,https://app.leg.wa.gov/billsummary?BillNumber=2232&Year=2019&Initiative=false
1288551,1653,HB2233,1,Introduced,2020-01-13,"Expanding the college in high school program to students in ninth grade.","Expanding the college in high school program to students in ninth grade.",2759,"House Appropriations",2020-02-06,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB2233/2019,https://app.leg.wa.gov/billsummary?BillNumber=2233&Year=2019&Initiative=false
1288300,1653,HB2234,1,Introduced,2020-01-13,"Concerning the revised uniform unclaimed property act.","Concerning the revised uniform unclaimed property act.",933,"House Finance",2020-01-13,"First reading, referred to Finance.",https://legiscan.com/WA/bill/HB2234/2019,https://app.leg.wa.gov/billsummary?BillNumber=2234&Year=2019&Initiative=false
1288493,1653,HB2235,1,Introduced,2020-01-13,"Concerning the sale of liquor at sports entertainment facilities.","Concerning the sale of liquor at sports entertainment facilities.",3145,"House Commerce & Gaming",2020-01-14,"Public hearing in the House Committee on Commerce & Gaming at 3:30 PM.",https://legiscan.com/WA/bill/HB2235/2019,https://app.leg.wa.gov/billsummary?BillNumber=2235&Year=2019&Initiative=false
1288513,1653,HB2236,1,Introduced,2020-01-13,"Concerning sales and use tax exemptions for large private airplanes.","Concerning sales and use tax exemptions for large private airplanes.",0,,2020-03-12,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2236/2019,https://app.leg.wa.gov/billsummary?BillNumber=2236&Year=2019&Initiative=false
1288455,1653,HB2237,1,Introduced,2020-01-13,"Concerning local effort assistance.","Concerning local effort assistance.",2759,"House Appropriations",2020-01-13,"First reading, referred to Appropriations.",https://legiscan.com/WA/bill/HB2237/2019,https://app.leg.wa.gov/billsummary?BillNumber=2237&Year=2019&Initiative=false
1288568,1653,HB2238,1,Introduced,2020-01-13,"Dividing the state wildlife account into the fish, wildlife, and conservation account and the limited fish and wildlife account.","Dividing the state wildlife account into the fish, wildlife, and conservation account and the limited fish and wildlife account.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2238/2019,https://app.leg.wa.gov/billsummary?BillNumber=2238&Year=2019&Initiative=false
1288358,1653,HB2239,1,Introduced,2020-01-13,"Prohibiting unjustified employer searches of employee personal vehicles.","Prohibiting unjustified employer searches of employee personal vehicles.",2759,"House Appropriations",2020-02-11,"Executive session scheduled, but no action was taken in the House Committee on Appropriations at 9:00 AM.",https://legiscan.com/WA/bill/HB2239/2019,https://app.leg.wa.gov/billsummary?BillNumber=2239&Year=2019&Initiative=false
1291915,1653,HB2240,1,Introduced,2020-01-13,"Concerning high capacity magazines.","Concerning high capacity magazines.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2240/2019,https://app.leg.wa.gov/billsummary?BillNumber=2240&Year=2019&Initiative=false
1291903,1653,HB2241,1,Introduced,2020-01-13,"Concerning assault weapons and large capacity magazines.","Concerning assault weapons and large capacity magazines.",3813,"House Civil Rights & Judiciary",2020-01-21,"Public hearing in the House Committee on Civil Rights & Judiciary at 10:00 AM.",https://legiscan.com/WA/bill/HB2241/2019,https://app.leg.wa.gov/billsummary?BillNumber=2241&Year=2019&Initiative=false
1292484,1653,HB2242,4,Passed,2020-03-25,"Concerning travel trailers.","Concerning travel trailers.",0,,2020-03-25,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2242/2019,https://app.leg.wa.gov/billsummary?BillNumber=2242&Year=2019&Initiative=false
1292490,1653,HB2243,1,Introduced,2020-01-13,"Concerning all-terrain vehicles.","Concerning all-terrain vehicles.",946,"House Transportation",2020-01-23,"Public hearing in the House Committee on Transportation at 3:30 PM.",https://legiscan.com/WA/bill/HB2243/2019,https://app.leg.wa.gov/billsummary?BillNumber=2243&Year=2019&Initiative=false
1292472,1653,HB2244,2,Engrossed,2020-02-18,"Addressing the authorization of wheeled all-terrain vehicles on state highways.","Addressing the authorization of wheeled all-terrain vehicles on state highways.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2244/2019,https://app.leg.wa.gov/billsummary?BillNumber=2244&Year=2019&Initiative=false
1292498,1653,HB2245,1,Introduced,2020-01-13,"Concerning roundabouts.","Concerning roundabouts.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2245/2019,https://app.leg.wa.gov/billsummary?BillNumber=2245&Year=2019&Initiative=false
1292479,1653,HB2246,4,Passed,2020-03-18,"Concerning the reorganization of laws related to environmental health without making any substantive, policy changes.","Concerning the reorganization of laws related to environmental health without making any substantive, policy changes.",0,,2020-03-18,"Effective date 6/11/2020*.",https://legiscan.com/WA/bill/HB2246/2019,https://app.leg.wa.gov/billsummary?BillNumber=2246&Year=2019&Initiative=false
1292493,1653,HB2247,1,Introduced,2020-01-13,"Aligning marijuana licensing decisions by the liquor and cannabis board with local zoning ordinances.","Aligning marijuana licensing decisions by the liquor and cannabis board with local zoning ordinances.",3145,"House Commerce & Gaming",2020-02-03,"Public hearing in the House Committee on Commerce & Gaming at 1:30 PM.",https://legiscan.com/WA/bill/HB2247/2019,https://app.leg.wa.gov/billsummary?BillNumber=2247&Year=2019&Initiative=false
1292496,1653,HB2248,5,Vetoed,2020-04-03,"Expanding equitable access to the benefits of renewable energy through community solar projects.","Expanding equitable access to the benefits of renewable energy through community solar projects.",0,,2020-04-03,"Governor vetoed.",https://legiscan.com/WA/bill/HB2248/2019,https://app.leg.wa.gov/billsummary?BillNumber=2248&Year=2019&Initiative=false
1292476,1653,HB2249,1,Introduced,2020-01-13,"Staggering legislative terms in accordance with the constitutional amendment to extend legislative terms.","Staggering legislative terms in accordance with the constitutional amendment to extend legislative terms.",3819,"House State Government & Tribal Relations",2020-01-13,"First reading, referred to State Government & Tribal Relations.",https://legiscan.com/WA/bill/HB2249/2019,https://app.leg.wa.gov/billsummary?BillNumber=2249&Year=2019&Initiative=false
